job,job_status,dataset,experiment,arm,hops,control,bridge_ratio,precision,update_policy,variant,stratification,stratum,n_examples,n_runs,example_cohort_sha256,metric_role,exact_match,exact_match_ci95_low,exact_match_ci95_high,f1,warm_latency_p50_ms,warm_latency_p95_ms,cache_precompute_union_p50_ms,retrieval_mean_ms,schedule_selection_mean_ms,mean_executed_evidence_hops,fraction_document_truncation,fraction_any_candidate_truncation,fraction_output_cap_reached,mean_cache_bytes,mean_cache_bytes_per_token,mean_support_recall,mean_bridge_recomputed_tokens,mean_evidence_tokens,mean_host_output_tokens,mean_ingest_prefill_tokens,mean_internal_decoded_tokens,mean_max_prefix_tokens,mean_query_prefill_tokens
multihop_docs6,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,11537.71985397907,13412.805195554392,0.0,,0.06493748514913023,3.0,0.0,0.0,0.0,,,1.0,0.0,252.0,5.75,0.0,321.0,355.0,1193.0
multihop_docs7,complete,synthetic_multihop,E2,direct_text,1,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,296.43941699760035,296.5680792112835,0.0,,0.06313934378946821,1.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,80.0,6.0,0.0,0.0,213.0,213.0
multihop_docs7,complete,synthetic_multihop,E2,direct_text,1,correct,0.2,bf16,all,direct_text/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,296.43941699760035,296.5680792112835,0.0,,0.06313934378946821,1.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,80.0,6.0,0.0,0.0,213.0,213.0
multihop_docs7,complete,synthetic_multihop,E2,direct_text,3,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,366.6372500010766,366.7174246860668,0.0,,0.06429201069598396,3.0,0.0,0.0,0.0,,,0.6666666666666666,0.0,252.0,6.0,0.0,0.0,385.0,385.0
multihop_docs7,complete,synthetic_multihop,E2,direct_text,3,correct,0.2,bf16,all,direct_text/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,366.6372500010766,366.7174246860668,0.0,,0.06429201069598396,3.0,0.0,0.0,0.0,,,0.6666666666666666,0.0,252.0,6.0,0.0,0.0,385.0,385.0
multihop_docs7,complete,synthetic_multihop,E2,direct_text,5,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.6666666666666666,381.6710419487208,384.0470041963272,0.0,,0.07109701012571652,4.0,0.0,0.0,0.0,,,1.0,0.0,289.0,6.0,0.0,0.0,422.0,422.0
multihop_docs7,complete,synthetic_multihop,E2,direct_text,5,correct,0.2,bf16,all,direct_text/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.6666666666666666,381.6710419487208,384.0470041963272,0.0,,0.07109701012571652,4.0,0.0,0.0,0.0,,,1.0,0.0,289.0,6.0,0.0,0.0,422.0,422.0
multihop_docs7,complete,synthetic_multihop,E2,latent,1,correct,0.2,bf16,all,latent/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,433.397791988682,442.11879112990573,476.9327089888975,,0.0686530062618355,1.0,0.0,0.0,0.0,29343744.0,147456.0,0.3333333333333333,31.0,80.0,6.0,364.0,0.0,257.0,102.0
multihop_docs7,complete,synthetic_multihop,E2,latent,1,correct,0.2,bf16,all,latent/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,433.397791988682,442.11879112990573,476.9327089888975,,0.0686530062618355,1.0,0.0,0.0,0.0,29343744.0,147456.0,0.3333333333333333,31.0,80.0,6.0,364.0,0.0,257.0,102.0
multihop_docs7,complete,synthetic_multihop,E2,latent,1,correct,0.2,int8,all,latent/int8,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,435.12487498810515,435.73488779366016,476.9327089888975,,0.06105566474919518,1.0,0.0,0.0,0.0,15588864.0,78336.0,0.3333333333333333,31.0,80.0,6.0,364.0,0.0,257.0,102.0
multihop_docs7,complete,synthetic_multihop,E2,latent,1,correct,0.2,int8,all,latent/int8,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,435.12487498810515,435.73488779366016,476.9327089888975,,0.06105566474919518,1.0,0.0,0.0,0.0,15588864.0,78336.0,0.3333333333333333,31.0,80.0,6.0,364.0,0.0,257.0,102.0
multihop_docs7,complete,synthetic_multihop,E2,latent,3,correct,0.2,bf16,all,latent/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,1049.773417005781,1054.4060167274438,476.9327089888975,,0.06629165727645159,3.0,0.0,0.0,0.0,67682304.0,147456.0,0.6666666666666666,171.0,252.0,6.0,364.0,0.0,517.0,190.0
multihop_docs7,complete,synthetic_multihop,E2,latent,3,correct,0.2,bf16,all,latent/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,1049.773417005781,1054.4060167274438,476.9327089888975,,0.06629165727645159,3.0,0.0,0.0,0.0,67682304.0,147456.0,0.6666666666666666,171.0,252.0,6.0,364.0,0.0,517.0,190.0
multihop_docs7,complete,synthetic_multihop,E2,latent,3,correct,0.2,int8,all,latent/int8,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,1052.943625021726,1066.7507878388278,476.9327089888975,,0.06980567316835125,3.0,0.0,0.0,0.0,35956224.0,78336.0,0.6666666666666666,171.0,252.0,6.0,364.0,0.0,517.0,190.0
multihop_docs7,complete,synthetic_multihop,E2,latent,3,correct,0.2,int8,all,latent/int8,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,1052.943625021726,1066.7507878388278,476.9327089888975,,0.06980567316835125,3.0,0.0,0.0,0.0,35956224.0,78336.0,0.6666666666666666,171.0,252.0,6.0,364.0,0.0,517.0,190.0
multihop_docs7,complete,synthetic_multihop,E2,latent,5,correct,0.2,bf16,all,latent/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,1489.613665966317,1508.4996421588585,476.9327089888975,,0.06312531574318807,4.0,0.0,0.0,0.0,79626240.0,147456.0,1.0,271.0,289.0,6.0,364.0,0.0,598.0,234.0
multihop_docs7,complete,synthetic_multihop,E2,latent,5,correct,0.2,bf16,all,latent/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,1489.613665966317,1508.4996421588585,476.9327089888975,,0.06312531574318807,4.0,0.0,0.0,0.0,79626240.0,147456.0,1.0,271.0,289.0,6.0,364.0,0.0,598.0,234.0
multihop_docs7,complete,synthetic_multihop,E2,latent,5,correct,0.2,int8,all,latent/int8,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,1515.1313749956898,1525.92260002275,476.9327089888975,,0.06804134075840314,4.0,0.0,0.0,0.0,42301440.0,78336.0,1.0,271.0,289.0,6.0,364.0,0.0,598.0,234.0
multihop_docs7,complete,synthetic_multihop,E2,latent,5,correct,0.2,int8,all,latent/int8,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,1515.1313749956898,1525.92260002275,476.9327089888975,,0.06804134075840314,4.0,0.0,0.0,0.0,42301440.0,78336.0,1.0,271.0,289.0,6.0,364.0,0.0,598.0,234.0
multihop_docs7,complete,synthetic_multihop,E2,text,1,correct,0.2,bf16,all,text/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,2517.2067920211703,2529.969204199733,0.0,,0.05998666165396571,1.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,80.0,6.0,0.0,62.0,243.0,438.0
multihop_docs7,complete,synthetic_multihop,E2,text,1,correct,0.2,bf16,all,text/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,2517.2067920211703,2529.969204199733,0.0,,0.05998666165396571,1.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,80.0,6.0,0.0,62.0,243.0,438.0
multihop_docs7,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,12201.559541979805,13951.22422860004,0.0,,0.06187501518676678,3.0,0.0,0.0,0.0,,,0.6666666666666666,0.0,252.0,6.0,0.0,335.3333333333333,378.6666666666667,1207.3333333333333
multihop_docs7,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,12201.559541979805,13951.22422860004,0.0,,0.06187501518676678,3.0,0.0,0.0,0.0,,,0.6666666666666666,0.0,252.0,6.0,0.0,335.3333333333333,378.6666666666667,1207.3333333333333
multihop_docs7,complete,synthetic_multihop,E2,text,5,correct,0.2,bf16,all,text/bf16,all,,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.6666666666666666,17078.340541978832,18232.178416714305,0.0,,0.06575003499165177,4.0,0.0,0.0,0.0,,,1.0,0.0,289.0,6.0,0.0,449.3333333333333,381.6666666666667,1521.6666666666667
multihop_docs7,complete,synthetic_multihop,E2,text,5,correct,0.2,bf16,all,text/bf16,chain_length,3,3,3,de3885a1167bd8c2c5ac23a5f074ef8de9271b5181c87c92d9ea0866ef243932,QA exact match,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.6666666666666666,17078.340541978832,18232.178416714305,0.0,,0.06575003499165177,4.0,0.0,0.0,0.0,,,1.0,0.0,289.0,6.0,0.0,449.3333333333333,381.6666666666667,1521.6666666666667
musique_ablations,complete,musique,E4,latent,3,correct,0.0,bf16,all,latent/bf16,all,,32,32,283b857c22972c5713659e843957e08e497dc92caaa6abc716f100e58dd9693e,QA exact match,0.09375,0.032401551298366194,0.24218154728387864,0.13793402777777777,108.66660400643013,950.4088206478627,485.18481248174794,,0.4457368722796673,3.0,0.125,0.5,0.0,123978240.0,147456.0,0.5755208333333334,0.0,765.78125,4.84375,840.78125,0.0,885.15625,44.375
musique_ablations,complete,musique,E4,latent,3,correct,0.1,bf16,all,latent/bf16,all,,32,32,283b857c22972c5713659e843957e08e497dc92caaa6abc716f100e58dd9693e,QA exact match,0.125,0.04970134387480073,0.2806830548165022,0.140625,427.45045851916075,535.1937060884665,485.18481248174794,,0.4913124448648887,3.0,0.125,0.5,0.0,123978240.0,147456.0,0.5755208333333334,84.5,765.78125,1.5625,840.78125,0.0,885.15625,44.375
musique_ablations,complete,musique,E4,latent,3,correct,0.2,bf16,all,latent/bf16,all,,32,32,283b857c22972c5713659e843957e08e497dc92caaa6abc716f100e58dd9693e,QA exact match,0.125,0.04970134387480073,0.2806830548165022,0.140625,480.0593955151271,597.5538455124479,485.18481248174794,,0.4610886280715931,3.0,0.125,0.5,0.0,123978240.0,147456.0,0.5755208333333334,168.53125,765.78125,1.46875,840.78125,0.0,885.15625,44.375
musique_ablations,complete,musique,E4,latent,3,correct,1.0,bf16,all,latent/bf16,all,,32,32,283b857c22972c5713659e843957e08e497dc92caaa6abc716f100e58dd9693e,QA exact match,0.1875,0.08889544689565954,0.3530915520137596,0.1875,443.47197949537076,557.1877333946759,485.18481248174794,,0.4395989381009713,3.0,0.125,0.5,0.0,123978240.0,147456.0,0.5755208333333334,840.78125,765.78125,1.5,840.78125,0.0,885.15625,44.375
musique_ablations,complete,musique,E5,latent,3,correct,0.2,bf16,all,latent/bf16,all,,32,32,283b857c22972c5713659e843957e08e497dc92caaa6abc716f100e58dd9693e,QA exact match,0.125,0.04970134387480073,0.2806830548165022,0.140625,480.20747950067744,594.8869375279173,485.18481248174794,,0.4571587523969356,3.0,0.125,0.5,0.0,123978240.0,147456.0,0.5755208333333334,168.53125,765.78125,1.46875,840.78125,0.0,885.15625,44.375
musique_ablations,complete,musique,E5,latent,3,correct,0.2,int4,all,latent/int4,all,,32,32,283b857c22972c5713659e843957e08e497dc92caaa6abc716f100e58dd9693e,QA exact match,0.09375,0.032401551298366194,0.24218154728387864,0.109375,486.71512500732206,603.4966875071405,485.18481248174794,,0.4589921882143244,3.0,0.125,0.5,0.0,34868880.0,41472.0,0.5755208333333334,168.53125,765.78125,1.46875,840.78125,0.0,885.15625,44.375
musique_ablations,complete,musique,E5,latent,3,correct,0.2,int8,all,latent/int8,all,,32,32,283b857c22972c5713659e843957e08e497dc92caaa6abc716f100e58dd9693e,QA exact match,0.125,0.04970134387480073,0.2806830548165022,0.140625,486.2735210044775,607.3981626686873,485.18481248174794,,0.48198174772551283,3.0,0.125,0.5,0.0,65863440.0,78336.0,0.5755208333333334,168.53125,765.78125,1.46875,840.78125,0.0,885.15625,44.375
